phase FPC1 FPC2 FPC3 FPC4 mean
-1.5 0.002424 -0.003079 0.048912 -0.012241 -0.0012590000000000014
-1.4 0.0023089999999999994 -0.0021010000000000004 0.043994 -0.011681 -0.0017750000000000005
-1.3 0.0021930000000000005 -0.0011219999999999997 0.039075 -0.011120999999999999 -0.0022900000000000004
-1.2 0.002099 -0.00021000000000000012 0.03448 -0.01054 -0.002803999999999999
-1.1 0.002019 0.0006490000000000003 0.030135000000000002 -0.009943 -0.003318999999999999
-1.0 0.0019400000000000003 0.00151 0.02579 -0.009345000000000001 -0.0038339999999999997
-0.9 0.0018800000000000006 0.002305 0.021759 -0.008726999999999999 -0.004325999999999999
-0.8 0.0018369999999999997 0.003045 0.017988 -0.008091999999999998 -0.004584
-0.7 0.0017939999999999998 0.003787 0.014218000000000001 -0.007456999999999999 -0.004843
-0.6 0.0017690000000000002 0.004464 0.010752 -0.006803 -0.005101999999999999
-0.5 0.001763 0.0050869999999999995 0.007554999999999999 -0.00613 -0.0053609999999999994
-0.4 0.0017560000000000002 0.00571 0.004357 -0.005457 -0.00562
-0.3 0.001767 0.0062699999999999995 0.0014570000000000004 -0.004766 -0.0058709999999999995
-0.2 0.0017959999999999999 0.0067740000000000005 -0.0011679999999999998 -0.004055 -0.005874
-0.1 0.001824 0.0072770000000000005 -0.003791 -0.0033450000000000003 -0.005876999999999999
0.0 0.001871 0.0077220000000000006 -0.006126 -0.0026160000000000003 -0.00588
0.1 0.001936 0.008107 -0.008176000000000001 -0.001868 -0.005883000000000001
0.2 0.002002 0.008492000000000001 -0.010226 -0.00112 -0.005885999999999999
0.3 0.002084 0.00882 -0.011996 -0.00035400000000000004 -0.005889999999999999
0.4 0.002185 0.009086 -0.013473 0.00043100000000000007 -0.005645000000000001
0.5 0.002286 0.009352000000000001 -0.014948 0.0012159999999999999 -0.005390999999999999
0.6 0.002405 0.009563 -0.016154 0.002019 -0.0051389999999999995
0.7 0.002542 0.00971 -0.017056 0.002842 -0.004886
0.8 0.002679 0.009857999999999999 -0.017959000000000003 0.003666 -0.004632999999999999
0.9 0.002833 0.009951 -0.018599 0.004505 -0.004379999999999999
1.0 0.003006 0.00998 -0.018928 0.005366 -0.003895000000000001
1.1 0.003179 0.010009 -0.019257 0.006227 -0.003386
1.2 0.0033680000000000003 0.009986 -0.019332000000000002 0.007104 -0.002877000000000001
1.3 0.0035769999999999995 0.009896 -0.019087 0.008002 -0.002368000000000002
1.4 0.003786 0.009805999999999999 -0.018842 0.008901 -0.0018590000000000013
1.5 0.004010999999999999 0.009666000000000001 -0.018352 0.009814 -0.0013510000000000015
1.6 0.004256 0.009458000000000001 -0.017533999999999998 0.01075 -0.0006250000000000006
1.7 0.004502000000000001 0.009248999999999999 -0.016714999999999997 0.011686 0.00014000000000000123
1.8 0.004761 0.008995 -0.015667 0.012638 0.000904000000000002
1.9 0.005042 0.008673 -0.014292 0.013615 0.0016679999999999993
2.0 0.0053230000000000005 0.008352 -0.012917000000000001 0.01459 0.002433000000000001
2.1 0.005607 0.008053000000000001 -0.011518999999999998 0.015616999999999999 0.0031979999999999995
2.2 0.0059 0.007788 -0.010083000000000002 0.016718999999999998 0.0041559999999999965
2.3 0.0061920000000000005 0.007521999999999999 -0.008648 0.01782 0.005166999999999998
2.4 0.006483 0.007308999999999998 -0.007283000000000001 0.018984 0.006178000000000003
2.5 0.006775000000000001 0.007181999999999999 -0.006032000000000001 0.020252 0.007190999999999996
2.6 0.007066000000000001 0.0070550000000000005 -0.0047810000000000005 0.02152 0.008202000000000001
2.7 0.007357000000000002 0.0069780000000000016 -0.0035980000000000022 0.022849 0.009212999999999999
2.8 0.0076489999999999995 0.00699 -0.002530000000000001 0.024284 0.010401
2.9 0.007939 0.007001 -0.001464 0.025719000000000002 0.011654999999999999
3.0 0.00823 0.007060999999999998 -0.0004620000000000006 0.027212 0.012909000000000004
3.1 0.00852 0.007211000000000002 0.00042000000000000023 0.028814 0.014162999999999995
3.2 0.008811000000000001 0.0073620000000000005 0.0013019999999999976 0.030415 0.015418000000000001
3.3 0.009100999999999998 0.007558000000000002 0.0021210000000000014 0.032073000000000004 0.016671000000000005
3.4 0.00939 0.007847 0.002818000000000001 0.033841 0.018087
3.5 0.009680999999999999 0.008135000000000003 0.0035160000000000018 0.035609 0.019584000000000004
3.6 0.00997 0.008468999999999997 0.0041540000000000014 0.037431 0.021082000000000004
3.7 0.010260000000000002 0.008896000000000001 0.004667000000000001 0.039366 0.022579000000000002
3.8 0.010549 0.009322000000000004 0.005180000000000001 0.041301 0.024076
3.9 0.010839000000000001 0.009793000000000003 0.005637 0.043287 0.025573
4.0 0.011126999999999998 0.010358 0.005964999999999998 0.045388000000000005 0.027217000000000005
4.1 0.011415999999999999 0.010924000000000003 0.006294000000000001 0.047490000000000004 0.02895700000000001
4.2 0.011706000000000001 0.011529999999999999 0.006569000000000002 0.04964 0.030697000000000002
4.3 0.011993 0.012235000000000003 0.006713 0.051908 0.032436999999999994
4.4 0.012282000000000001 0.012937999999999991 0.0068559999999999975 0.054177 0.034176
4.5 0.012570000000000001 0.013681000000000006 0.006949999999999998 0.056491 0.03591699999999999
4.6 0.012858000000000001 0.014523999999999995 0.006909000000000002 0.058927 0.03778899999999999
4.7 0.013147000000000002 0.015366999999999999 0.006869 0.061361 0.039771000000000015
4.8 0.013433999999999998 0.016246000000000003 0.006779999999999998 0.06384000000000001 0.041754
4.9 0.013720999999999997 0.017227999999999993 0.006555000000000002 0.066441 0.043736
5.0 0.014008999999999997 0.018210000000000004 0.006331 0.06904300000000001 0.04571800000000001
5.1 0.014297 0.019226000000000007 0.006059999999999999 0.071686 0.04770100000000001
5.2 0.014582999999999999 0.020346000000000003 0.005650000000000002 0.074454 0.049801
5.3 0.014870000000000001 0.021466 0.005240999999999999 0.077224 0.052027000000000004
5.4 0.015157000000000004 0.022618 0.004788000000000001 0.08003 0.05425199999999998
5.5 0.015443000000000005 0.023876999999999995 0.004194999999999997 0.082966 0.056478
5.6 0.01573 0.02513599999999999 0.003601 0.085901 0.058703000000000005
5.7 0.016015999999999996 0.026425000000000004 0.002966 0.08887199999999999 0.06092800000000001
5.8 0.016301999999999997 0.027822 0.002189 0.091975 0.06323300000000001
5.9 0.016588 0.029218999999999995 0.001409999999999998 0.095076 0.06564500000000001
6.0 0.016876000000000002 0.030622999999999997 0.0006049999999999979 0.098151 0.06805800000000001
6.1 0.017173 0.032050999999999996 -0.0002999999999999982 0.10111599999999998 0.07047199999999998
6.2 0.017471 0.033479999999999996 -0.0012070000000000032 0.10408200000000001 0.07288499999999998
6.3 0.017771999999999996 0.03488999999999999 -0.0021239999999999974 0.10695099999999999 0.075297
6.4 0.018093999999999992 0.03621200000000001 -0.003085000000000001 0.10939100000000002 0.07769599999999999
6.5 0.01841700000000001 0.037536000000000014 -0.0040459999999999975 0.11183200000000001 0.08007199999999998
6.6 0.018743999999999997 0.03884000000000001 -0.005017000000000001 0.114182 0.082448
6.7 0.019092999999999992 0.04005700000000001 -0.006031999999999999 0.11609599999999999 0.08482399999999998
6.8 0.019441000000000007 0.04127399999999999 -0.007047999999999999 0.118009 0.087199
6.9 0.019794 0.042474 -0.008072 0.119841 0.08957499999999999
7.0 0.02016699999999999 0.043584 -0.009142 0.121227 0.09193200000000001
7.1 0.020542000000000005 0.044694 -0.010212000000000002 0.122614 0.09424500000000002
7.2 0.020919999999999994 0.04578899999999998 -0.011290000000000001 0.12392600000000001 0.09655999999999998
7.3 0.021320000000000006 0.04679299999999999 -0.012415000000000002 0.12478600000000001 0.09887299999999999
7.4 0.021720000000000003 0.04779599999999999 -0.013538999999999999 0.125645 0.10118699999999997
7.5 0.022122999999999997 0.048784999999999995 -0.014670999999999997 0.126439 0.10350100000000001
7.6 0.022549000000000007 0.049682000000000004 -0.015850000000000003 0.126771 0.10579999999999998
7.7 0.02297400000000001 0.050579999999999986 -0.017029000000000002 0.127103 0.10805199999999998
7.8 0.023403999999999994 0.051465 -0.018215 0.12737700000000002 0.11030300000000001
7.9 0.023854 0.05225599999999998 -0.019448000000000003 0.127181 0.11255499999999999
8.0 0.024305999999999994 0.05304500000000001 -0.020682000000000002 0.12698700000000002 0.114808
8.1 0.024760000000000004 0.05382500000000001 -0.021920999999999996 0.126741 0.11706
8.2 0.025237999999999997 0.05451 -0.023209 0.12602 0.11929999999999996
8.3 0.025715000000000002 0.05519299999999999 -0.024497 0.12529800000000002 0.12148999999999999
8.4 0.02619500000000001 0.055868 -0.025789999999999997 0.12453299999999999 0.12368000000000001
8.5 0.026698 0.056444999999999995 -0.027133000000000004 0.12328399999999999 0.12586999999999998
8.6 0.02720099999999999 0.05702299999999999 -0.028475 0.12203499999999999 0.12806
8.7 0.02770600000000001 0.05759299999999998 -0.029822 0.12075199999999998 0.13024999999999998
8.8 0.028234999999999996 0.058064000000000004 -0.031219000000000004 0.118975 0.13243299999999997
8.9 0.028763999999999998 0.058535000000000004 -0.032617 0.11719900000000001 0.134561
9.0 0.029294 0.059 -0.034016000000000005 0.11539599999999998 0.13668999999999998
9.1 0.029849 0.059364 -0.035468 0.11309300000000001 0.138818
9.2 0.030404 0.059728 -0.036919999999999994 0.11079 0.14094599999999996
9.3 0.030959 0.060089000000000004 -0.038374 0.108467 0.14307400000000003
9.4 0.03154000000000001 0.06034600000000001 -0.03988 0.105636 0.145198
9.5 0.032121 0.06060399999999999 -0.041386000000000006 0.102806 0.14726500000000003
9.6 0.032700999999999994 0.06086 -0.042893 0.09996600000000001 0.14933200000000002
9.7 0.033308000000000004 0.06101099999999998 -0.044455 0.09660699999999998 0.151397
9.8 0.033915 0.061161999999999994 -0.046015 0.09325 0.153464
9.9 0.03452000000000001 0.06131199999999998 -0.047577 0.08989 0.15553000000000006
10.0 0.035136 0.061359000000000025 -0.049221 0.08612700000000001 0.157597
10.1 0.035751000000000005 0.061406000000000016 -0.050866 0.08236399999999999 0.15988899999999995
10.2 0.036364999999999995 0.06145300000000001 -0.052511 0.07860099999999999 0.16218100000000008
10.3 0.03693500000000001 0.06140300000000001 -0.054331000000000004 0.074815 0.16447399999999995
10.4 0.03750400000000001 0.06135299999999999 -0.056153 0.071029 0.16676599999999997
10.5 0.038072999999999996 0.061302999999999996 -0.057975 0.06724199999999998 0.16905800000000004
10.6 0.038593000000000016 0.06115699999999999 -0.059977 0.063465 0.17135000000000006
10.7 0.03911100000000001 0.06101099999999998 -0.061984 0.05968799999999999 0.17412600000000006
10.8 0.03963100000000001 0.060864 -0.063991 0.05591099999999999 0.17693100000000006
10.9 0.04010000000000001 0.06062399999999998 -0.066175 0.052142999999999995 0.17973700000000004
11.0 0.04056799999999999 0.06038099999999999 -0.068366 0.048375 0.18254400000000004
11.1 0.04103700000000002 0.060136999999999996 -0.070557 0.044606999999999994 0.18535000000000001
11.2 0.041457999999999995 0.059802999999999995 -0.07292399999999999 0.04084800000000001 0.188156
11.3 0.041874999999999996 0.059462000000000015 -0.0753 0.03708900000000001 0.191413
11.4 0.04229300000000001 0.05912200000000001 -0.07767600000000001 0.033331 0.194733
11.5 0.04266400000000001 0.058691999999999994 -0.080224 0.029579999999999995 0.19805299999999998
11.6 0.043032 0.058255 -0.082785 0.025830999999999993 0.20137299999999997
11.7 0.043399999999999994 0.05781900000000001 -0.08534599999999999 0.022081000000000017 0.20469300000000007
11.8 0.043720999999999996 0.05729300000000001 -0.088077 0.018339999999999995 0.208011
11.9 0.04403800000000001 0.05676099999999998 -0.09082299999999999 0.014600000000000002 0.21175099999999997
12.0 0.04435499999999999 0.056227 -0.093569 0.010859000000000008 0.21558500000000003
12.1 0.044627 0.05560699999999999 -0.09648200000000001 0.0071269999999999945 0.21941900000000003
12.2 0.044894 0.054976 -0.099412 0.0033949999999999814 0.22325099999999998
12.3 0.045160000000000006 0.054347000000000006 -0.102342 -0.00033600000000000296 0.2270850000000001
12.4 0.04538300000000001 0.05363200000000001 -0.105437 -0.004059000000000007 0.23091799999999996
12.5 0.045599 0.05290499999999998 -0.108553 -0.007780999999999982 0.23514099999999993
12.6 0.045814999999999995 0.052179 -0.111668 -0.011502999999999985 0.239487
12.7 0.045988000000000015 0.051368 -0.11494499999999999 -0.01521699999999998 0.24383500000000002
12.8 0.046152999999999986 0.05054500000000001 -0.11824499999999999 -0.018930000000000002 0.2481810000000001
12.9 0.04632 0.04972099999999999 -0.121546 -0.02264300000000001 0.252528
13.0 0.04644200000000001 0.048816 -0.125004 -0.02634700000000001 0.25687499999999996
13.1 0.046558000000000016 0.047896999999999995 -0.128489 -0.030051000000000008 0.26158000000000003
13.2 0.04667400000000001 0.04697700000000002 -0.131975 -0.03375499999999999 0.26644
13.3 0.04674700000000001 0.04597599999999999 -0.13561600000000001 -0.037451 0.271301
13.4 0.046812000000000006 0.04496 -0.139285 -0.041146 0.276161
13.5 0.04687799999999999 0.04394399999999998 -0.142956 -0.04483999999999999 0.281023
13.6 0.04690100000000001 0.042848 -0.146778 -0.04852699999999999 0.285883
13.7 0.046915999999999985 0.041734999999999994 -0.150633 -0.052212999999999996 0.291042
13.8 0.04693 0.04062299999999999 -0.15448800000000001 -0.05589800000000002 0.29637199999999997
13.9 0.046906 0.039430999999999994 -0.15845700000000001 -0.059553999999999996 0.30170299999999994
14.0 0.046872 0.038220000000000004 -0.162451 -0.063202 0.307033
14.1 0.04683899999999999 0.037010000000000015 -0.166447 -0.06685 0.31236299999999995
14.2 0.046779000000000015 0.035718 -0.170249 -0.070278 0.31769400000000003
14.3 0.04671299999999999 0.03440400000000002 -0.17400100000000002 -0.073649 0.32306499999999994
14.4 0.04664599999999999 0.03309000000000001 -0.177753 -0.07701899999999999 0.328468
14.5 0.04655799999999999 0.031694 -0.18124 -0.080125 0.3338690000000001
14.6 0.046464000000000005 0.030273999999999995 -0.184651 -0.08315600000000001 0.3392710000000001
14.7 0.046368999999999994 0.02885500000000002 -0.18806299999999998 -0.086188 0.3446739999999999
14.8 0.04625299999999999 0.02735599999999999 -0.191214 -0.088961 0.350075
14.9 0.04613000000000002 0.025830999999999993 -0.19428600000000001 -0.09165299999999998 0.355464
15.0 0.04600800000000001 0.024305999999999994 -0.197357 -0.094346 0.36083900000000013
15.1 0.04586299999999999 0.022703 -0.200173 -0.09678399999999998 0.36621499999999996
15.2 0.04571199999999999 0.02107300000000001 -0.202904 -0.099138 0.371591
15.3 0.04555999999999999 0.019443000000000016 -0.205633 -0.10149199999999999 0.37696700000000005
15.4 0.04538900000000001 0.017736000000000002 -0.208114 -0.10359700000000001 0.382343
15.5 0.04520900000000001 0.016000999999999987 -0.210505 -0.105611 0.38770700000000013
15.6 0.045027999999999985 0.014265 -0.212895 -0.107627 0.39305599999999996
15.7 0.044828999999999994 0.012453999999999993 -0.21504099999999998 -0.10939800000000001 0.39840600000000004
15.8 0.04461999999999999 0.010612999999999984 -0.21709 -0.11107299999999999 0.403756
15.9 0.04441199999999998 0.008773000000000003 -0.21914 -0.11275000000000002 0.40910500000000005
16.0 0.044185 0.006858000000000003 -0.22095 -0.11418700000000001 0.4144549999999999
16.1 0.043948000000000015 0.004912 -0.22266000000000002 -0.115524 0.41979500000000003
16.2 0.043712 0.0029659999999999964 -0.22436899999999999 -0.116862 0.4251180000000001
16.3 0.043455999999999995 0.0009470000000000034 -0.225844 -0.117965 0.4304410000000001
16.4 0.04319099999999998 -0.0011039999999999939 -0.227213 -0.11896199999999998 0.43576400000000015
16.5 0.04292599999999999 -0.003155999999999992 -0.228582 -0.11996100000000001 0.44108800000000004
16.6 0.04264100000000001 -0.005277000000000004 -0.22972099999999998 -0.12073099999999999 0.4464110000000001
16.7 0.042348 -0.007433999999999996 -0.230751 -0.12139000000000001 0.45172600000000007
16.8 0.04205500000000001 -0.00959199999999999 -0.231779 -0.12204899999999999 0.45702300000000007
16.9 0.041743 -0.011818000000000023 -0.232583 -0.122486 0.46232000000000006
17.0 0.04142100000000001 -0.014079000000000008 -0.233271 -0.12280600000000001 0.467618
17.1 0.0411 -0.016341999999999995 -0.23395899999999997 -0.123126 0.472915
17.2 0.04076099999999999 -0.018670999999999993 -0.234428 -0.123228 0.47821099999999994
17.3 0.04041 -0.021038 -0.234776 -0.12321 0.4835019999999999
17.4 0.040059999999999985 -0.023405999999999982 -0.235124 -0.12319 0.488773
17.5 0.039692000000000005 -0.025839 -0.235257 -0.122959 0.49404400000000004
17.6 0.039314000000000016 -0.028313000000000005 -0.235264 -0.122602 0.49931500000000006
17.7 0.038935 -0.03078499999999998 -0.235272 -0.12224399999999999 0.5045850000000001
17.8 0.03853999999999999 -0.03331999999999999 -0.235072 -0.121681 0.5098569999999999
17.9 0.038134 -0.03589499999999998 -0.234741 -0.120988 0.5151030000000001
18.0 0.03772700000000001 -0.038470000000000004 -0.23441 -0.120295 0.520253
18.1 0.037316000000000016 -0.040984999999999994 -0.233954 -0.11951300000000001 0.525405
18.2 0.03690199999999999 -0.04346 -0.233414 -0.118671 0.530556
18.3 0.03648799999999999 -0.045935000000000004 -0.232874 -0.11783099999999999 0.535707
18.4 0.036077 -0.04828100000000002 -0.232259 -0.11696999999999999 0.540859
18.5 0.03566799999999998 -0.050533999999999996 -0.23159000000000002 -0.116096 0.5459630000000001
18.6 0.035259999999999986 -0.052785000000000026 -0.23092200000000002 -0.11522299999999999 0.5508029999999999
18.7 0.034852999999999995 -0.05491099999999999 -0.23017900000000002 -0.11433099999999999 0.5556430000000001
18.8 0.03444900000000001 -0.05693999999999999 -0.22938199999999997 -0.113424 0.560483
18.9 0.03404599999999999 -0.05896799999999999 -0.228585 -0.11251900000000001 0.5653230000000001
19.0 0.03364500000000001 -0.060874 -0.227715 -0.111595 0.570163
19.1 0.033246 -0.06268000000000001 -0.22678900000000002 -0.110656 0.574973
19.2 0.03284699999999999 -0.064485 -0.225862 -0.10971800000000001 0.5794950000000001
19.3 0.03245100000000001 -0.06617100000000001 -0.224866 -0.108761 0.5840179999999999
19.4 0.032057 -0.06775400000000001 -0.223811 -0.10779 0.5885400000000001
19.5 0.031664 -0.06933600000000001 -0.22275499999999998 -0.10682 0.593063
19.6 0.031271999999999994 -0.070801 -0.221633 -0.10583200000000001 0.597585
19.7 0.030883999999999995 -0.07216000000000002 -0.22044800000000003 -0.10482799999999999 0.602097
19.8 0.030494999999999994 -0.07352 -0.21926299999999999 -0.103825 0.6063029999999999
19.9 0.030108999999999997 -0.07476500000000001 -0.218014 -0.10280500000000001 0.6105070000000001
20.0 0.029726000000000002 -0.07590100000000001 -0.2167 -0.10177 0.6147120000000001
20.1 0.02934199999999998 -0.077038 -0.215387 -0.10073399999999999 0.618917
20.2 0.028960999999999987 -0.078063 -0.214009 -0.099682 0.623122
20.3 0.028581999999999996 -0.078976 -0.212567 -0.09861400000000001 0.627327
20.4 0.028204000000000007 -0.07988800000000001 -0.211125 -0.097546 0.6312229999999999
20.5 0.02782699999999999 -0.080694 -0.209621 -0.096462 0.6351110000000001
20.6 0.02745399999999998 -0.08138299999999998 -0.20804899999999998 -0.095361 0.6389990000000001
20.7 0.02708000000000002 -0.082072 -0.206478 -0.09426 0.6428860000000001
20.8 0.02671000000000001 -0.08265800000000001 -0.20484799999999997 -0.09314499999999999 0.646773
20.9 0.026342000000000004 -0.083124 -0.20314700000000002 -0.092012 0.6506600000000001
21.0 0.025972999999999996 -0.08358900000000001 -0.201447 -0.090879 0.6542600000000001
21.1 0.02560699999999999 -0.083956 -0.199689 -0.089731 0.6578289999999999
21.2 0.025244000000000016 -0.08419900000000001 -0.19786 -0.08856699999999999 0.661399
21.3 0.024879999999999985 -0.084441 -0.19602999999999998 -0.08740099999999999 0.6649689999999999
21.4 0.024519000000000013 -0.08458700000000001 -0.194145 -0.08622200000000001 0.668539
21.5 0.024160000000000015 -0.084606 -0.192188 -0.08502299999999999 0.672109
21.6 0.02380300000000002 -0.08462499999999999 -0.19023 -0.08382600000000001 0.6754119999999999
21.7 0.023446999999999996 -0.08455199999999999 -0.188218 -0.082614 0.6786679999999999
21.8 0.023092999999999975 -0.084348 -0.186131 -0.08138400000000001 0.681924
21.9 0.022739999999999982 -0.08414400000000001 -0.18404399999999999 -0.080153 0.685181
22.0 0.022385000000000016 -0.08387999999999998 -0.18193399999999998 -0.078888 0.6884370000000001
22.1 0.022028999999999993 -0.083525 -0.179792 -0.07757100000000001 0.6916930000000001
22.2 0.021671999999999997 -0.08316899999999999 -0.177649 -0.076253 0.6947949999999999
