phase FPC1 FPC2 FPC3 FPC4 mean
-3.8 0.020217 -0.0005819999999999992 0.04328800000000001 0.066413 0.011328000000000005
-3.7 0.019551 0.0002500000000000002 0.042198 0.064277 0.011189000000000004
-3.6 0.018873 0.000903000000000001 0.041037000000000004 0.062139 0.011050000000000004
-3.5 0.01819 0.001472000000000001 0.039845000000000005 0.06 0.010911000000000004
-3.4 0.017506 0.002042000000000002 0.038652000000000006 0.057860999999999996 0.010772999999999991
-3.3 0.016812 0.0024360000000000007 0.037390999999999994 0.05572 0.010615
-3.2 0.01611 0.0027440000000000034 0.036096 0.053579 0.010417999999999997
-3.1 0.01541 0.003051999999999999 0.034802 0.051437 0.010223000000000003
-3.0 0.014698000000000001 0.0031889999999999974 0.033438999999999997 0.049295000000000005 0.010027000000000001
-2.9 0.01398 0.0032350000000000018 0.032043 0.04715 0.009832
-2.8 0.013260999999999998 0.003280999999999999 0.030646 0.045006000000000004 0.009635999999999999
-2.7 0.012532000000000001 0.0031599999999999996 0.029185000000000003 0.042860999999999996 0.009425999999999997
-2.6 0.011795999999999997 0.0029449999999999997 0.027685999999999995 0.040714 0.009173
-2.5 0.01106 0.002728999999999999 0.026186999999999995 0.038567000000000004 0.008919999999999997
-2.4 0.010313 0.0023500000000000014 0.024624 0.036418 0.008669000000000003
-2.3 0.009559999999999999 0.0018729999999999997 0.023023000000000002 0.034268 0.008416
-2.2 0.008806999999999999 0.0013960000000000014 0.021422999999999998 0.032119 0.008163
-2.1 0.008054 0.0007880000000000005 0.019778999999999998 0.029981 0.007907
-2.0 0.007298000000000001 9.500000000000133e-05 0.01811 0.027849000000000002 0.007634999999999999
-1.9 0.006544 -0.0005959999999999993 0.016439000000000002 0.025718 0.007363
-1.8 0.005851 -0.0012349999999999983 0.014854000000000003 0.023676000000000003 0.007091
-1.7 0.005202 -0.001837 0.013326000000000005 0.021696 0.006818999999999999
-1.6 0.0045520000000000005 -0.002439 0.011798999999999997 0.019716 0.006547000000000001
-1.5 0.003974 -0.0029530000000000008 0.010379000000000003 0.017839 0.0062829999999999995
-1.4 0.0034509999999999996 -0.0034040000000000008 0.009037 0.016037 0.0060669999999999995
-1.3 0.002926 -0.003854 0.0076960000000000015 0.014235000000000001 0.005851
-1.2 0.0024730000000000004 -0.00422 0.0064579999999999985 0.012533 0.005635
-1.1 0.0020729999999999998 -0.004520000000000001 0.005301 0.010909 0.005419
-1.0 0.0016750000000000003 -0.0048189999999999995 0.004145000000000001 0.009285999999999999 0.005202
-0.9 0.0013440000000000006 -0.005036 0.0030900000000000007 0.007759 0.004992
-0.8 0.0010709999999999995 -0.005185 0.002118 0.006314 0.004834
-0.7 0.0007979999999999997 -0.005333999999999999 0.0011479999999999997 0.004868 0.004677000000000001
-0.6 0.0005909999999999999 -0.0054020000000000006 0.0002749999999999992 0.003517 0.004518
-0.5 0.00044399999999999995 -0.0054 -0.000511000000000001 0.002249 0.004361
-0.4 0.00029600000000000026 -0.005397 -0.0012969999999999995 0.000982 0.004203
-0.3 0.00021400000000000021 -0.005316 -0.001987 -0.000194 0.0040479999999999995
-0.2 0.0001919999999999999 -0.005163 -0.002588 -0.001283 0.003948
-0.1 0.00016899999999999988 -0.0050100000000000006 -0.003188 -0.002373 0.003848
0.0 0.00020899999999999998 -0.004781 -0.0036960000000000005 -0.003373 0.003749
0.1 0.0003129999999999999 -0.004476 -0.004111 -0.004284 0.003649
0.2 0.0004159999999999999 -0.004171 -0.004526 -0.005195 0.00355
0.3 0.0005809999999999999 -0.003793 -0.004850999999999999 -0.00602 0.00345
0.4 0.00081 -0.0033369999999999997 -0.0050810000000000004 -0.0067540000000000005 0.003407
0.5 0.0010379999999999999 -0.002882 -0.00531 -0.007487 0.003367
0.6 0.0013270000000000003 -0.0023550000000000003 -0.005453 -0.008137 0.0033250000000000003
0.7 0.001682 -0.001748 -0.005497 -0.008692 0.0032840000000000005
0.8 0.0020359999999999996 -0.001142 -0.005542 -0.009247 0.0032430000000000002
0.9 0.002448 -0.00046600000000000027 -0.005501000000000001 -0.009721 0.003202
1.0 0.002928 0.000291 -0.005361 -0.010098 0.003214
1.1 0.003408 0.001049 -0.00522 -0.010475000000000002 0.0032309999999999995
1.2 0.0039440000000000005 0.0018739999999999998 -0.004997 -0.010773 0.003247999999999999
1.3 0.004548999999999999 0.002782 -0.004671 -0.010971999999999999 0.003266
1.4 0.005154 0.003691 -0.004345 -0.011171 0.0032829999999999995
1.5 0.005813 0.004664 -0.003939 -0.011294000000000002 0.0033009999999999984
1.6 0.006544 0.005724 -0.003428 -0.011316 0.003373000000000001
1.7 0.007276 0.006782999999999999 -0.0029170000000000003 -0.011335999999999999 0.0034549999999999997
1.8 0.008057 0.007906 -0.002332 -0.011284 0.003538000000000003
1.9 0.008912 0.009116 -0.001641 -0.011126 0.0036190000000000007
2.0 0.009767000000000001 0.010326 -0.0009510000000000005 -0.010968999999999998 0.0037009999999999994
2.1 0.010646 0.011597 -0.0002630000000000002 -0.010733 0.003783999999999999
2.2 0.011563 0.012958 0.00042299999999999977 -0.01038 0.004078999999999996
2.3 0.012481 0.014317999999999999 0.0011090000000000006 -0.010028 0.0044319999999999984
2.4 0.013411 0.015735 0.0017580000000000009 -0.009598 0.0047850000000000045
2.5 0.014361 0.017245 0.0023479999999999994 -0.009042999999999999 0.005138999999999998
2.6 0.015311 0.018755 0.0029379999999999996 -0.008487999999999999 0.005492000000000004
2.7 0.016273000000000003 0.020319 0.003493999999999999 -0.007858 0.005844999999999996
2.8 0.017256999999999998 0.021979 0.0039889999999999995 -0.007100000000000002 0.0064680000000000015
2.9 0.018239 0.023637 0.004484 -0.006342 0.007191999999999997
3.0 0.019233999999999998 0.025348 0.004945 -0.0055130000000000005 0.007918000000000001
3.1 0.02025 0.027156 0.005345000000000001 -0.0045520000000000005 0.008642999999999998
3.2 0.021267 0.028964999999999998 0.005743999999999999 -0.003590999999999997 0.009368000000000001
3.3 0.022293 0.030823 0.006111 -0.002561999999999995 0.010092000000000004
3.4 0.023342 0.032781 0.0064150000000000006 -0.0013979999999999965 0.011064000000000004
3.5 0.024391 0.034737000000000004 0.00672 -0.0002349999999999991 0.012161000000000005
3.6 0.02545 0.036744 0.006993000000000003 0.0009940000000000018 0.013258000000000006
3.7 0.026532 0.03885 0.007202 0.002360000000000001 0.014354999999999993
3.8 0.027614 0.040956 0.00741 0.003726999999999994 0.015451999999999994
3.9 0.028706000000000002 0.043109 0.0075899999999999995 0.005155999999999994 0.016548000000000007
4.0 0.02982 0.045364 0.007702999999999998 0.006724000000000001 0.017869999999999997
4.1 0.030934999999999997 0.04762 0.007817000000000001 0.008294000000000003 0.019338000000000008
4.2 0.032060000000000005 0.049919 0.007902000000000003 0.009922 0.020806999999999992
4.3 0.033206 0.052324 0.00792 0.011693000000000002 0.022275000000000003
4.4 0.034354 0.05472799999999999 0.007937 0.013466000000000006 0.023743
4.5 0.03551 0.057174 0.007928999999999999 0.015293000000000001 0.025212
4.6 0.036691 0.05972899999999999 0.007851 0.017269 0.02688199999999999
4.7 0.037872 0.062282 0.007774 0.019242999999999996 0.02872200000000001
4.8 0.039061 0.064876 0.007671999999999998 0.021270000000000004 0.030562000000000006
4.9 0.040274 0.06758 0.007499000000000002 0.023447999999999997 0.032401
5.0 0.041488 0.070283 0.007325999999999999 0.025625000000000002 0.03424100000000001
5.1 0.042709 0.073023 0.007130000000000001 0.027853000000000003 0.036081
5.2 0.043955 0.075876 0.006860999999999999 0.03023300000000001 0.038100999999999996
5.3 0.045201 0.078728 0.006592999999999998 0.03261399999999999 0.040313000000000015
5.4 0.046455 0.081615 0.006302000000000002 0.035041 0.04252399999999998
5.5 0.047733000000000005 0.084616 0.005939 0.037624000000000005 0.044736
5.6 0.049013 0.087619 0.005575 0.04020700000000001 0.04694699999999999
5.7 0.050298999999999996 0.090653 0.00519 0.042834 0.04916000000000001
5.8 0.051611 0.093803 0.004731999999999997 0.045619999999999994 0.05151700000000001
5.9 0.052923 0.096954 0.004271999999999998 0.04840499999999999 0.05407100000000001
6.0 0.054235 0.100087 0.0037879999999999997 0.051151 0.05662600000000001
6.1 0.055547 0.10315099999999999 0.003204000000000002 0.053738999999999995 0.059180999999999984
6.2 0.056859 0.106216 0.002619 0.056328 0.061735999999999985
6.3 0.058163 0.109209 0.0020040000000000023 0.05878499999999999 0.06428999999999999
6.4 0.059432 0.111885 0.0012549999999999992 0.06066100000000002 0.06692899999999999
6.5 0.06070300000000001 0.11456100000000001 0.0005070000000000005 0.06253900000000001 0.06971299999999997
6.6 0.061964 0.11717000000000001 -0.0002699999999999994 0.064294 0.072496
6.7 0.063192 0.119456 -0.001181999999999999 0.06545799999999999 0.07527999999999999
6.8 0.06442 0.12174199999999999 -0.0020939999999999986 0.066621 0.078064
6.9 0.06564 0.12396700000000001 -0.0030329999999999975 0.06767400000000001 0.080848
7.0 0.066824 0.125863 -0.0041090000000000015 0.06812299999999999 0.08369700000000002
7.1 0.06801 0.12775899999999998 -0.005186000000000003 0.06857300000000001 0.08669600000000002
7.2 0.069189 0.129599 -0.006284999999999999 0.06892200000000001 0.08969699999999997
7.3 0.07033 0.131105 -0.0075260000000000014 0.06865800000000001 0.09269599999999997
7.4 0.07147300000000001 0.13261 -0.008766 0.06839300000000001 0.09569599999999998
7.5 0.07261 0.134066 -0.010026999999999998 0.06803999999999999 0.098696
7.6 0.07371000000000001 0.135181 -0.011433000000000002 0.067062 0.10174799999999998
7.7 0.07481 0.136297 -0.012837000000000001 0.066083 0.10496399999999997
7.8 0.075905 0.137369 -0.014259999999999998 0.065026 0.10818
7.9 0.076962 0.138094 -0.015829 0.06333399999999997 0.111396
8.0 0.07802 0.138818 -0.017397 0.061643 0.11461299999999999
8.1 0.079073 0.139506 -0.018982 0.05988199999999999 0.11782899999999996
8.2 0.080088 0.139841 -0.020714999999999997 0.05747699999999997 0.12108399999999997
8.3 0.081103 0.140176 -0.022448 0.05507100000000001 0.12451600000000002
8.4 0.08211500000000001 0.140479 -0.024193999999999997 0.05260799999999999 0.127948
8.5 0.083088 0.140424 -0.026091000000000003 0.049487999999999976 0.13138
8.6 0.084059 0.140368 -0.027988 0.046368999999999994 0.134812
8.7 0.08502900000000001 0.140287 -0.029894999999999998 0.04320299999999999 0.13824499999999995
8.8 0.08596 0.139842 -0.031957 0.03936899999999999 0.141704
8.9 0.08689 0.139397 -0.034018 0.03553600000000001 0.14535199999999998
9.0 0.087817 0.138932 -0.03608599999999999 0.031666 0.149001
9.1 0.08870499999999999 0.138096 -0.038312 0.027119000000000004 0.15264899999999998
9.2 0.089593 0.13725900000000002 -0.040537000000000004 0.02257200000000001 0.156298
9.3 0.090478 0.13641 -0.042768 0.017998999999999987 0.159945
9.4 0.091324 0.135184 -0.045157 0.012738 0.163607
9.5 0.092169 0.133958 -0.047546000000000005 0.007475999999999983 0.167472
9.6 0.093013 0.13272499999999998 -0.049939 0.0022020000000000095 0.17133700000000002
9.7 0.09381600000000001 0.13110899999999998 -0.052492 -0.0037739999999999996 0.175201
9.8 0.094619 0.129492 -0.055045 -0.009749000000000008 0.17906499999999997
9.9 0.095421 0.127874 -0.057599000000000004 -0.01572599999999999 0.18293000000000004
10.0 0.096186 0.12590800000000002 -0.060223000000000006 -0.022132999999999986 0.186795
10.1 0.09695200000000001 0.12394100000000001 -0.062847 -0.02854100000000001 0.19105899999999998
10.2 0.097717 0.12197500000000001 -0.065472 -0.03494800000000001 0.19532300000000008
10.3 0.09846 0.119787 -0.067877 -0.040907 0.199588
10.4 0.099203 0.11759599999999999 -0.07028 -0.046861000000000014 0.20385199999999992
10.5 0.09994600000000001 0.115405 -0.072683 -0.052816 0.20811600000000002
10.6 0.10066900000000001 0.113005 -0.074846 -0.058256 0.21238
10.7 0.10139100000000001 0.11060199999999999 -0.077003 -0.06368300000000002 0.21719200000000005
10.8 0.10211400000000001 0.10819699999999999 -0.07916 -0.06911 0.222038
10.9 0.102816 0.10558699999999999 -0.08108 -0.07403000000000001 0.226885
11.0 0.103518 0.10296899999999999 -0.08299 -0.07893 0.23173300000000002
11.1 0.10422000000000001 0.100351 -0.084901 -0.08382900000000001 0.23658
11.2 0.104902 0.097531 -0.08657899999999999 -0.08822999999999998 0.24142599999999997
11.3 0.105583 0.094698 -0.088244 -0.09260200000000002 0.24678500000000003
11.4 0.10626400000000001 0.091866 -0.089908 -0.096974 0.252214
11.5 0.106925 0.088835 -0.09134400000000001 -0.100855 0.257644
11.6 0.107585 0.08579 -0.092762 -0.10469999999999999 0.26307299999999995
11.7 0.108246 0.08274399999999998 -0.094181 -0.108544 0.26850300000000005
11.8 0.10888699999999998 0.07950200000000002 -0.095375 -0.11190599999999998 0.273931
11.9 0.109527 0.07624399999999998 -0.096547 -0.11522299999999999 0.27983699999999995
12.0 0.11016599999999999 0.072984 -0.097719 -0.11853999999999998 0.285849
12.1 0.110788 0.06953199999999998 -0.09867100000000001 -0.12138300000000002 0.291861
12.2 0.111406 0.066058 -0.099596 -0.12417200000000003 0.29787299999999994
12.3 0.11202500000000001 0.062585 -0.100522 -0.12696200000000002 0.303885
12.4 0.112626 0.058923 -0.101231 -0.129284 0.309896
12.5 0.11322399999999999 0.05523599999999998 -0.101912 -0.13154599999999997 0.31634999999999996
12.6 0.11382099999999999 0.05154900000000001 -0.102592 -0.13380799999999998 0.322944
12.7 0.114401 0.047675999999999996 -0.103058 -0.13561099999999998 0.32953899999999997
12.8 0.114978 0.04377500000000001 -0.103492 -0.13734600000000002 0.33613300000000007
12.9 0.115556 0.03987399999999999 -0.103926 -0.13908000000000004 0.342727
13.0 0.11611500000000001 0.035790000000000016 -0.10414999999999999 -0.14036400000000002 0.34932199999999997
13.1 0.11667300000000001 0.03167599999999998 -0.104338 -0.141571 0.356322
13.2 0.11722900000000001 0.027562000000000003 -0.104526 -0.14277799999999996 0.36349899999999996
13.3 0.11776800000000001 0.023266999999999982 -0.104508 -0.143542 0.37067600000000006
13.4 0.11830399999999999 0.01893900000000001 -0.10445000000000002 -0.144221 0.37785199999999997
13.5 0.11884 0.014610999999999985 -0.10439200000000001 -0.144901 0.38503000000000004
13.6 0.119359 0.010106000000000004 -0.10413 -0.145146 0.392207
13.7 0.11987399999999998 0.005564000000000013 -0.103826 -0.14529799999999998 0.399743
13.8 0.120389 0.0010219999999999951 -0.103522 -0.14545000000000002 0.407485
13.9 0.120882 -0.0036629999999999996 -0.103022 -0.145204 0.41522699999999996
14.0 0.121368 -0.008382 -0.10247500000000001 -0.14486300000000002 0.42296800000000007
14.1 0.12185599999999999 -0.013101000000000002 -0.10192899999999999 -0.14452199999999998 0.43071
14.2 0.12227000000000002 -0.017705 -0.101216 -0.14403 0.438452
14.3 0.122665 -0.022280999999999995 -0.100459 -0.14349800000000001 0.44642699999999996
14.4 0.123059 -0.02685599999999999 -0.099703 -0.14296599999999998 0.454574
14.5 0.12337 -0.031256000000000006 -0.09878899999999999 -0.142345 0.4627200000000001
14.6 0.123657 -0.035608 -0.097831 -0.141698 0.47086800000000006
14.7 0.123944 -0.039958999999999995 -0.096873 -0.141052 0.47901499999999997
14.8 0.124149 -0.04413800000000001 -0.09576 -0.140318 0.48716100000000007
14.9 0.12432800000000002 -0.048265 -0.094601 -0.13955599999999999 0.4954970000000001
15.0 0.124507 -0.052391999999999994 -0.093441 -0.13879399999999997 0.504009
15.1 0.124605 -0.05635000000000001 -0.09213 -0.13794599999999999 0.5125219999999999
15.2 0.12467599999999998 -0.06025299999999997 -0.09076899999999999 -0.13707 0.521035
15.3 0.124746 -0.06415499999999999 -0.089406 -0.13619399999999998 0.5295480000000001
15.4 0.12473800000000002 -0.06789200000000001 -0.087897 -0.13523200000000002 0.538061
15.5 0.1247 -0.07157000000000002 -0.086334 -0.134241 0.5467390000000001
15.6 0.124663 -0.07524800000000001 -0.08477 -0.13324999999999998 0.555618
15.7 0.12454799999999999 -0.078765 -0.083063 -0.13217600000000002 0.564496
15.8 0.124402 -0.08221900000000001 -0.08129700000000001 -0.131069 0.573374
15.9 0.12425699999999998 -0.085671 -0.079532 -0.129963 0.5822530000000001
16.0 0.124036 -0.08896699999999999 -0.077625 -0.128776 0.591131
16.1 0.12378200000000002 -0.092197 -0.075658 -0.12755499999999997 0.6001540000000001
16.2 0.123528 -0.09542500000000004 -0.073692 -0.126333 0.6093980000000001
16.3 0.12320099999999999 -0.0985 -0.071586 -0.12503199999999998 0.6186420000000001
16.4 0.12283899999999999 -0.10150499999999998 -0.06941699999999999 -0.123696 0.627886
16.5 0.12247699999999999 -0.10451000000000002 -0.067249 -0.12236 0.637131
16.6 0.12204200000000001 -0.10736300000000001 -0.06494499999999999 -0.12094600000000001 0.646375
16.7 0.12157199999999999 -0.11014399999999999 -0.06257499999999999 -0.119494 0.655742
16.8 0.12110299999999999 -0.112924 -0.060204999999999995 -0.11804299999999998 0.665352
16.9 0.120562 -0.11555699999999999 -0.057700999999999995 -0.11651700000000001 0.6749620000000001
17.0 0.11998400000000001 -0.118112 -0.055130000000000005 -0.114951 0.6845729999999999
17.1 0.119406 -0.12066900000000003 -0.052557999999999994 -0.113384 0.6941829999999999
17.2 0.118759 -0.12308 -0.049855 -0.11174400000000001 0.7037929999999999
17.3 0.118072 -0.125411 -0.047082000000000006 -0.110063 0.7135029999999999
17.4 0.11738599999999999 -0.12774399999999997 -0.044308999999999994 -0.108382 0.723479
17.5 0.11663200000000001 -0.129934 -0.041408 -0.106629 0.733455
17.6 0.115838 -0.132042 -0.038432 -0.104833 0.7434310000000001
17.7 0.11504400000000001 -0.134149 -0.035458 -0.10303699999999999 0.753407
17.8 0.11418500000000001 -0.136118 -0.03236 -0.101172 0.7633829999999999
17.9 0.11328300000000001 -0.13800199999999999 -0.029186000000000004 -0.09926399999999999 0.7733850000000001
18.0 0.11238200000000001 -0.13988500000000004 -0.026012999999999994 -0.097356 0.78348
18.1 0.11145200000000001 -0.141641 -0.022828 -0.095475 0.793576
18.2 0.11050199999999999 -0.143313 -0.019637 -0.093612 0.8036719999999999
18.3 0.109552 -0.14498399999999997 -0.016446000000000002 -0.09175 0.813768
18.4 0.10859500000000001 -0.146537 -0.01331099999999999 -0.08997 0.823864
18.5 0.10763199999999999 -0.14800500000000003 -0.010215000000000002 -0.08825 0.833902
18.6 0.106669 -0.149473 -0.007120000000000001 -0.08653 0.843613
18.7 0.105699 -0.15082500000000001 -0.004077999999999998 -0.084892 0.8533240000000001
18.8 0.104724 -0.152088 -0.0010779999999999956 -0.083315 0.863036
18.9 0.103749 -0.15335200000000002 0.0019219999999999932 -0.081739 0.872747
19.0 0.102767 -0.154503 0.004869999999999999 -0.080241 0.882458
19.1 0.101778 -0.155564 0.00777499999999999 -0.078807 0.8921319999999999
19.2 0.10078999999999999 -0.15662400000000004 0.01068100000000001 -0.077373 0.9014420000000001
19.3 0.09979500000000001 -0.15757400000000002 0.013534999999999991 -0.076016 0.910754
19.4 0.09879399999999999 -0.158431 0.016343999999999997 -0.074724 0.9200640000000001
19.5 0.09779399999999999 -0.159287 0.01915499999999999 -0.073434 0.929374
19.6 0.096786 -0.160037 0.021914000000000003 -0.072218 0.938685
19.7 0.09577199999999998 -0.16068899999999997 0.024628999999999998 -0.071069 0.947983
19.8 0.094759 -0.161342 0.027343999999999993 -0.06992100000000001 0.9568929999999999
19.9 0.093739 -0.161891 0.030009999999999995 -0.068846 0.9658030000000001
20.0 0.09271300000000002 -0.162339 0.032630000000000006 -0.06784200000000001 0.9747120000000001
20.1 0.09168599999999999 -0.16278900000000002 0.035249 -0.06683599999999999 0.983623
20.2 0.090654 -0.163136 0.03782199999999998 -0.065901 0.992532
20.3 0.089615 -0.16338200000000003 0.04034600000000001 -0.065039 1.0014429999999999
20.4 0.088576 -0.16362700000000002 0.04286999999999999 -0.064178 1.0099639999999999
20.5 0.087531 -0.16377399999999998 0.045349000000000014 -0.063384 1.0184730000000002
20.6 0.08647899999999999 -0.163815 0.047778 -0.062665 1.026983
20.7 0.08542700000000002 -0.163856 0.05020699999999999 -0.061945 1.035492
20.8 0.08437 -0.163803 0.052592000000000014 -0.06129199999999999 1.0440010000000002
20.9 0.08330599999999999 -0.16364 0.05492599999999999 -0.060716 1.05251
21.0 0.08224100000000001 -0.16347699999999998 0.057259000000000004 -0.06014 1.060656
21.1 0.081171 -0.163224 0.059550000000000006 -0.059627 1.0687639999999998
21.2 0.08009400000000001 -0.16285699999999997 0.06178900000000001 -0.059195 1.076873
21.3 0.07901699999999999 -0.16249000000000002 0.064028 -0.058761999999999995 1.084982
21.4 0.077934 -0.16203499999999998 0.06622499999999999 -0.05839000000000001 1.09309
21.5 0.07684400000000001 -0.16146500000000003 0.068368 -0.058099 1.1011989999999998
21.6 0.07575500000000002 -0.16089399999999998 0.07051100000000002 -0.05780900000000001 1.108972
21.7 0.07465999999999999 -0.160239 0.07261500000000001 -0.057578000000000004 1.116685
21.8 0.07355699999999998 -0.159465 0.074663 -0.05743100000000001 1.124398
21.9 0.07245399999999999 -0.15869100000000003 0.076711 -0.057283 1.132111
22.0 0.071345 -0.157859 0.07870800000000001 -0.057152999999999995 1.139824
22.1 0.070225 -0.15694000000000002 0.080631 -0.05704600000000001 1.147537
22.2 0.069106 -0.156021 0.082554 -0.056939000000000003 1.15506
22.3 0.06797700000000001 -0.15508299999999997 0.08441 -0.056784 1.162533
22.4 0.06683399999999999 -0.154116 0.086159 -0.056553000000000006 1.1700059999999999
22.5 0.06569 -0.153147 0.087908 -0.05632200000000001 1.177479
22.6 0.06453799999999998 -0.152163 0.089592 -0.05604200000000001 1.1849509999999999
22.7 0.06337 -0.151148 0.091167 -0.055684 1.192425
22.8 0.06220199999999999 -0.15013300000000002 0.092741 -0.055325 1.1997779999999998
22.9 0.061026999999999984 -0.149101 0.09425200000000002 -0.05492000000000001 1.207087
23.0 0.059834999999999985 -0.148039 0.09565200000000001 -0.054432999999999995 1.214394
23.1 0.05864299999999999 -0.146977 0.09705200000000001 -0.05394600000000001 1.2217030000000002
23.2 0.05744300000000001 -0.145898 0.09839200000000001 -0.05341599999999999 1.229012
23.3 0.056228 -0.144788 0.09961699999999998 -0.05280099999999999 1.236321
23.4 0.05501199999999999 -0.143679 0.100842 -0.052187 1.24352
